no;lm_indo;cek;cek2;lm_eng;negative;positive;uncertainty;litigious;strong_modal;weak_modal;constraining;complexity;anger;anticipation;disgust;fear;joy;negative_alt;positive_alt;sadness;surprise;trust
5130;tiran;;;tyrant;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0
5131;tiupan;;;hoot;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
5132;toko;;;store;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
5133;toko buku;;;bookshop;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5134;toksin;;;toxin;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5135;toleran;;;tolerant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5137;tolol;;;moronic;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5138;tombak;;;spear;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0
5139;tontonan;;;spectacle;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
5140;topangan;;;strut;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5141;topi;;;cap;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
5142;torpedo;;;torpedo;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
5143;torrent;;;torrent;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
5144;tradisional;;;traditional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5145;tragedi;;;tragedy;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
5146;tragis;;;tragic;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5147;transendensi;;;transcendence;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1
5148;transisi;;;transitional;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5149;traumatis;;;traumatic;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
5150;trigonometri;;;trig;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5151;troll;;;troll;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
5152;trotoar;;;pavement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5153;truf;;;trump;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
5154;truk;;;truck;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5155;Tuan;;;lord;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1
5156;Tuhan;;;god;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1
5157;tujuan;;;destination;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0
5158;tukang daging;;;butcher;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0
5159;tukang kredit;;;mortgagee;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5160;Tukang onar;;;mischief;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5161;tukang panir;;;panier;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5162;tukang sortir;;;sorter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5163;tulang belakang;;;spine;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0
5164;tulang punggung;;;backbone;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
5165;tulisan di batu nisan;;;epitaph;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5166;tumbuh;;;grow;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
5167;tumit;;;heel;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5168;tumpukan;;;piles;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
5169;tumpul;;;obtuse;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5170;tunawisma;;;homeless;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;0;0
5171;tungau;;;mite;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
5172;tunggakan;;;arrears;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5173;tunggu;;;wait;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
5174;tuntutan;;;demand;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
5175;turun;;;descent;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
5176;tutup;;;flap;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5177;uang tunai;;;cash;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;1
5178;ubin;;;tiling;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5179;ucapan;;;dictum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5180;ucapan selamat;;;congratulatory;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
5181;ucapan syukur;;;thanksgiving;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
5182;ukuran;;;measure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5183;ulangan;;;quiz;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5184;ular berbisa;;;viper;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5185;ular derik;;;rattlesnake;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
5186;ular naga;;;hydra;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5187;ulet;;;resilient;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5188;ultimatum;;;ultimatum;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
5189;umum;;;general;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5190;umur panjang;;;longevity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5191;undangan;;;invitation;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
5192;unggulan;;;flagship;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5193;unik;;;unique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
5194;Universitas;;;university;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
5195;upacara;;;ceremony;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
5196;upacara pemakaman;;;funeral;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5197;upah;;;wages;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
5198;upaya;;;effort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5199;upeti;;;tribute;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5200;urgensi;;;urgency;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
5201;usaha;;;undertaking;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5202;usungan;;;stretcher;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
5203;usungan jenazah;;;bier;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
5204;utang;;;debt;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
5205;utopis;;;utopian;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
5206;utuh;;;intact;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5207;vaksin;;;vaccine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5208;vampir;;;vampire;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0
5209;variabel;;;variable;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
5210;varisela;;;varicella;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0
5211;varises;;;varicose;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5212;vegetatif;;;vegetative;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
5213;verbositas;;;verbosity;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5214;verifikasi;;;verification;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5215;vertigo;;;vertigo;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5216;vesikular;;;vesicular;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5217;veteran;;;veteran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5218;vikaris;;;vicar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5219;virus;;;virus;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5220;virus herpes;;;herpesvirus;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
5221;visioner;;;visionary;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
5222;vital;;;vital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5223;voodoo;;;voodoo;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5224;voucher;;;voucher;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5225;vulgar;;;vulgar;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
5226;wabah;;;plague;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0
5227;wakil;;;deputy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5228;waktu;;;time;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5229;walikota;;;mayor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5230;wanita cantik;;;dame;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1
5231;warga negara;;;citizen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5232;wasir;;;hemorrhoids;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5233;WC;;;lavatory;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5234;wiski;;;whisky;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5235;wot;;;wot;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5236;wow;;;wop;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
5237;xenofobia;;;xenophobia;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5238;yakin;;;convinced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5239;yang akan datang;;;coming;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5240;yang saling melengkapi;;;complementary;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5241;yg beralamat buruk;;;ominous;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
5242;yg berhutang;;;owing;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;0;1
5243;yg dihasilkan;;;resultant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5244;yg diperlukan;;;needful;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5245;yg ketinggalan jaman;;;passe;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5246;yg menerangkan;;;declaratory;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5247;yg menggiurkan;;;seductive;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5248;yg mungkin berubah;;;mutable;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
5249;yg tak ada bandingannya;;;inimitable;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5250;yg tdk berlaku;;;inoperative;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
5251;Yobel;;;jubilee;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
5252;yurisprudensi;;;jurisprudence;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5253;zat yang lengket dan kental;;;goo;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
5254;zina;;;adultery;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
5255;zip;;;zip;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5256;abadi;;;undying;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1
5257;absen;;;absent;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
5258;abu;;;ashes;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
5259;adil;;;fair;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5260;agresif;;;hostile;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0
5261;ahli;;;accomplished;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
5262;aib;;;dishonor;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0
5263;akal;;;wit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5264;akhirnya;;;finally;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;1
5265;akibat;;;aftermath;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0
5266;Akun;;;account;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5267;algojo;;;executioner;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
5268;almarhum;;;deceased;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
5269;ancaman;;;menace;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
5270;aneh;;;freakish;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0
5271;anggun;;;elegant;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
5272;angka;;;digit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5273;anugerah;;;blessing;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
5274;api;;;blaze;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
5275;argumen;;;argument;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
5276;artileri;;;artillery;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5277;aturan;;;rule;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
5278;babi;;;hog;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
5279;badai;;;tempest;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;1;0
5280;bahaya;;;peril;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0
5281;baik;;;favorable;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1
5282;bajingan;;;scoundrel;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1
5283;bakat;;;felicity;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
5284;bakteri;;;bacteria;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0
5285;bala bantuan;;;reinforcement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5286;balok;;;beam;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
5287;balsem;;;balm;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0
5288;banci;;;hermaphrodite;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
5289;bangkrut;;;insolvent;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1
5290;bangsawan;;;gentry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5291;bantalan;;;cushion;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5292;barang;;;ware;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5293;batu;;;stone;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
5294;bau;;;smell;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
5295;bawah;;;nether;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
5296;bayi;;;infant;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0
5297;beasiswa;;;scholarship;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
5298;bekerja sama;;;cooperating;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5299;BENAR;;;TRUE;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
5301;benci;;;abhor;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0
5302;bengkak;;;bloated;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
5303;benteng;;;fortress;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1
5304;beracun;;;poisonous;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0
5305;beragam;;;diverse;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
5306;berani;;;courageous;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
5307;berantakan;;;messy;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
5308;berat;;;burdensome;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
5309;berbahaya;;;harmful;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0
5310;berbakat;;;gifted;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5311;berbeda;;;divergent;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
5312;bercita-cita;;;aspiring;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
5313;berdarah;;;bloody;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0
5314;berdengung;;;buzz;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
5315;berduri;;;thorny;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5316;bergantung;;;dependent;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1
5317;bergumam;;;mutter;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
5318;berharga;;;precious;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0
5319;berhasil;;;succeed;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1
5320;berhenti;;;resign;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0
5321;berjaya;;;triumphant;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
5322;berjuang;;;battled;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
5323;berjudi;;;gambling;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0
5324;berkah;;;blessings;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1
5325;berkilau;;;sparkle;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0
5326;berkomitmen;;;committal;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
5327;berlebihan;;;exaggerate;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
5328;bermanfaat;;;helpful;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
5329;bermusuhan;;;antagonistic;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
5330;berpengalaman;;;experienced;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5331;berpura-pura;;;pretending;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
5332;bersalah;;;guilty;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0
5333;bersemangat;;;ardent;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
5334;bersembunyi;;;hide;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
5335;bersenang-senang;;;revel;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
5336;bersenda gurau;;;jest;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
5337;bersinar;;;shining;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
5338;bersorak;;;cheer;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1
5339;bertengkar;;;spat;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
5340;bertentangan;;;contradict;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
5341;berteriak;;;scream;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0
5342;bertunangan;;;betrothed;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
5343;berubah-ubah;;;changeable;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
5344;berulang;;;recurrent;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5345;beruntung;;;lucky;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
5346;berwibawa;;;authoritative;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5347;besar;;;considerable;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5348;besi;;;iron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5349;besok;;;morrow;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5350;biara;;;convent;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5351;bias;;;bias;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
5352;biasa;;;commonplace;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
5353;biasa-biasa saja;;;mediocre;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5354;bijaksana;;;expedient;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
5355;bimbang;;;undecided;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
5356;binasa;;;perishing;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
5357;bingung;;;bewildered;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0
5358;bintang;;;star;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
5359;biru;;;blues;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
5360;bocor;;;leak;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5361;bodoh;;;senseless;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0
5362;bohong;;;deceitful;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
5363;boros;;;wasteful;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0
5364;brutal;;;violent;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0
5365;budak;;;slave;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
5366;bunga;;;bloom;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
5368;busuk;;;foul;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0
5369;cabul;;;lewd;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
5370;cacat;;;blemish;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0
5371;cakar;;;claw;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
5372;candu;;;opium;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0
5373;cantik;;;pretty;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
5374;cemberut;;;sullen;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0
5375;cepat;;;presto;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
5376;cerah;;;sunny;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0
5377;cerdas;;;intelligent;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5378;cerdik;;;astute;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5379;cerewet;;;fussy;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
5380;ceria;;;playful;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1
5381;ceroboh;;;reckless;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
5382;cinta;;;adore;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
5383;ciuman;;;kiss;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0
5384;cocok;;;fits;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
5385;condong;;;gravitate;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5386;curiga;;;sneaking;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1
5387;dakwaan;;;arraignment;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
5388;dalil;;;proposition;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5389;dapat diterima;;;admissible;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5390;dasar;;;foundation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5391;daya tahan;;;durability;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5392;daya tarik;;;allure;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0
5393;degradasi;;;degradation;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5394;demam;;;febrile;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5395;dengan kuat;;;powerfully;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
5396;dengan tegas;;;affirmatively;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5397;dengung;;;purr;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
5398;dermawan;;;generous;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
5399;diam;;;quiet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
5400;dihukum;;;punished;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;0;0
5401;dilarang;;;illicit;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0
5402;dingin;;;chilly;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5403;disengaja;;;willful;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0
5404;ditinggalkan;;;abandoned;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
5405;ditolak;;;denied;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
5406;divestasi;;;divested;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5407;dokter;;;doctor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5408;dorongan;;;encouragement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5409;duka;;;woe;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0
5410;duri;;;barb;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
